obs_ID,initMutPop_1,initMutPop_10,initMutPop_30,initMutPop_50,initMutPop_70
666,20,352,158,70,10
667,253,214,218,100,74
668,12,248,170,100,62
669,18,238,126,142,16
670,20,194,130,116,6
671,2,196,144,76,16
672,4,176,152,48,8
673,295,226,128,64,34
674,413,298,244,108,20
675,201,356,192,100,18
676,2,206,126,80,8
677,8,182,228,172,42
678,257,268,214,138,24
679,265,192,188,80,16
680,277,260,136,44,8
681,271,320,152,84,26
682,2,236,174,74,12
683,2,240,176,80,14
684,347,186,234,100,8
685,8,284,184,216,10
686,303,356,250,230,84
687,2,304,142,120,36
688,309,266,94,82,26
689,30,194,172,62,10
690,2,182,210,154,52
691,289,226,132,116,14
692,271,218,190,66,8
693,2,182,108,74,8
694,245,206,168,128,6
695,263,294,216,98,14
696,257,246,266,70,6
697,219,254,278,38,36
698,2,298,218,102,6
699,205,274,208,84,70
700,277,258,102,48,12
701,171,234,176,60,16
702,197,298,310,102,8
703,221,222,178,64,16
704,389,276,186,108,6
705,299,196,148,48,12
706,2,234,138,120,8
707,185,308,264,120,14
708,313,206,242,62,70
709,381,264,176,82,16
710,209,258,88,140,18
711,2,406,184,46,32
712,2,198,228,132,12
713,231,196,190,202,12
714,231,228,252,58,22
715,2,246,126,78,20
716,285,164,148,150,18
717,303,43,292,46,6
718,2,230,124,84,12
719,245,202,144,100,10
720,2,250,222,142,24
721,271,224,236,84,18
722,14,316,124,146,32
723,433,244,144,60,6
724,8,248,182,104,18
725,12,204,232,64,14
726,2,218,238,158,28
727,2,236,218,48,18
728,253,230,188,84,20
729,193,284,126,108,12
730,2,260,140,66,20
731,157,324,134,48,16
732,8,204,158,78,28
733,2,282,234,158,74
734,10,286,112,184,8
735,343,276,160,76,12
736,12,250,204,148,20
737,2,242,254,142,8
738,4,174,130,94,12
739,273,294,140,134,6
740,2,252,144,94,8
741,261,194,182,124,14
742,177,198,164,64,6
743,2,244,196,86,22
744,291,246,176,142,16
745,2,330,254,104,48
746,2,254,120,122,38
747,8,210,182,142,8
748,2,252,150,118,10
749,2,232,124,96,16
750,6,248,156,76,36
751,223,180,140,72,10
752,12,180,202,70,8
753,10,268,184,98,12
754,4,300,260,110,10
755,6,288,140,84,12
756,235,268,122,70,28
757,255,320,184,52,30
758,343,228,128,88,32
759,277,206,136,102,26
760,2,346,238,100,14
761,2,160,164,158,28
762,443,264,110,110,6
763,2,312,182,126,28
764,2,258,166,76,18
765,273,210,180,104,24
766,217,254,86,120,14
767,4,220,104,52,46
768,2,256,172,154,28
769,14,284,104,54,28
770,2,338,188,50,6
771,4,288,138,54,8
772,4,266,168,66,10
773,2,206,186,130,12
774,2,222,154,110,10
775,2,25,120,78,8
776,2,294,192,44,12
777,4,306,200,84,70
778,2,194,124,84,48
779,2,258,110,152,10
780,321,294,320,114,10
781,2,250,98,106,60
782,4,236,150,70,18
783,6,254,258,100,32
784,6,252,204,64,32
785,281,192,252,80,8
786,287,306,170,66,14
787,6,258,144,50,8
788,289,192,204,140,38
789,2,258,128,98,14
790,2,176,188,104,20
791,397,286,192,84,22
792,2,206,138,56,8
793,323,216,152,122,18
794,193,192,170,116,8
795,2,236,218,116,80
796,293,298,226,184,40
797,24,134,120,106,24
798,345,230,266,90,18
799,4,340,346,70,6
800,237,236,178,102,8
801,277,238,90,70,6
802,293,140,142,96,32
803,2,162,100,100,16
804,12,238,198,124,26
805,2,114,136,102,12
806,4,262,134,152,22
807,305,212,162,98,22
808,2,230,154,74,12
809,297,250,196,80,18
810,251,156,210,72,22
811,8,258,192,80,20
812,253,318,156,92,8
813,6,320,200,78,22
814,2,278,162,72,10
815,28,236,152,78,10
816,261,184,146,82,12
817,2,318,124,78,10
818,2,204,164,46,14
819,227,256,232,102,12
820,6,322,134,56,8
821,2,258,212,112,24
822,309,238,198,78,14
823,4,350,228,78,20
824,237,276,148,62,12
825,241,264,188,100,30
826,2,354,126,46,10
827,4,442,138,118,14
828,2,318,326,108,12
829,12,248,124,230,10
830,489,178,110,128,20
831,215,182,152,68,28
832,2,336,136,36,6
833,325,252,170,78,14
834,2,248,122,62,76
835,2,220,130,106,8
836,6,386,270,94,14
837,2,216,184,78,6
838,6,232,116,48,40
839,273,222,178,90,6
840,241,204,198,92,26
841,2,310,164,86,24
842,243,242,186,118,16
843,305,226,230,50,22
844,2,226,164,138,30
845,229,252,82,80,52
846,337,242,210,118,8
847,2,324,180,128,34
848,2,194,146,62,18
849,6,238,160,100,20
850,6,246,228,88,20
851,215,174,254,60,20
852,2,274,150,84,18
853,6,220,252,126,26
854,2,274,206,64,52
855,2,204,148,88,12
856,193,294,180,108,10
857,257,286,152,46,26
858,22,360,128,92,16
859,2,276,112,150,10
860,385,206,226,88,10
861,347,294,286,88,16
862,235,224,268,80,18
863,2,268,172,112,14
864,2,304,102,58,8
865,255,258,196,78,10
866,8,120,206,52,50
867,285,244,138,92,8
868,2,204,238,70,28
869,245,380,160,114,60
870,2,236,134,124,10
871,4,194,148,52,10
872,18,190,160,128,8
873,279,350,268,58,20
874,2,216,184,60,14
875,10,304,180,94,26
876,2,296,248,52,32
877,349,164,152,62,8
878,2,170,160,110,6
879,2,328,246,100,22
880,313,272,86,66,20
881,2,230,118,80,10
882,2,250,252,90,58
883,259,274,146,84,12
884,2,232,196,100,10
885,16,302,156,102,24
886,4,232,264,132,12
887,265,250,146,90,26
888,2,196,154,142,16
889,261,258,110,86,14
890,2,324,166,120,62
891,211,240,134,134,6
892,295,260,92,106,6
893,293,270,94,132,26
894,4,294,154,142,20
895,2,248,230,54,24
896,6,236,154,86,24
897,237,246,134,84,60
898,12,266,110,72,8
899,2,176,294,52,22
900,251,290,160,60,28
901,2,208,154,92,6
902,281,226,230,84,24
903,2,218,200,124,10
904,2,220,202,112,12
905,257,322,270,114,28
906,14,192,134,120,10
907,261,162,250,78,56
908,6,228,152,74,10
909,337,288,216,98,24
910,259,262,122,108,8
911,237,344,322,80,16
912,203,132,134,78,10
913,225,214,196,164,20
914,219,324,148,156,10
915,221,202,220,50,24
916,2,274,252,62,18
917,329,302,124,90,14
918,2,216,222,98,6
919,367,274,252,104,18
920,287,202,146,96,20
921,2,282,140,156,50
922,2,394,232,70,24
923,4,184,170,76,26
924,2,252,306,106,6
925,2,250,176,84,12
926,2,282,208,164,56
927,2,270,168,78,24
928,2,232,306,56,14
929,319,260,190,154,32
930,239,368,204,98,6
931,293,286,180,112,22
932,4,308,180,132,58
933,219,322,122,48,110
934,193,256,152,86,12
935,4,440,210,180,16
936,2,254,150,64,18
937,243,268,110,60,14
938,203,280,196,140,48
939,2,226,246,38,8
940,6,282,208,62,8
941,2,340,250,76,10
942,2,216,188,122,24
943,2,254,204,112,8
944,2,214,154,142,18
945,211,232,172,66,16
946,255,302,188,72,20
947,2,278,138,86,14
948,399,276,166,96,46
949,227,204,108,82,14
950,215,276,224,110,6
951,327,264,116,94,30
952,2,222,84,80,12
953,259,242,114,92,24
954,10,278,204,86,10
955,293,278,136,56,8
956,2,240,238,62,30
957,323,308,194,154,22
958,281,278,202,120,18
959,229,316,210,134,12
960,14,158,138,40,16
961,2,210,228,84,10
